,data size,Brier score,precision,recall,F1,profit,modified Brier score
223,2291.0,327.3299539412351,0.5649122807017544,0.7030567685589519,0.6264591439688716,-0.0595800000000002,42.502450214129595
224,2301.0,327.3687061913233,0.5653710247349824,0.6986899563318777,0.625,-0.05698000000000021,42.48758436920027
225,2311.0,327.3083442843093,0.5644599303135889,0.7074235807860262,0.6279069767441862,-0.07168000000000024,42.27349076489668
226,2321.0,327.0098926871661,0.5664335664335665,0.7074235807860262,0.6291262135922331,-0.06460000000000025,42.14255992009816
227,2331.0,326.88451646648747,0.5625,0.7074235807860262,0.6266924564796904,-0.06414000000000027,42.13501030458267
228,2341.0,326.92603332659576,0.5614035087719298,0.6986899563318777,0.622568093385214,-0.06456000000000031,42.415579010476
229,2351.0,326.6451673855988,0.5629370629370629,0.7030567685589519,0.625242718446602,-0.05734000000000024,42.27962206891308
230,2361.0,326.51437307106085,0.5594405594405595,0.6986899563318777,0.6213592233009709,-0.051240000000000285,42.19290367931843
231,2371.0,326.5098297557385,0.5633802816901409,0.6986899563318777,0.6237816764132553,-0.07020000000000028,42.16989438902093
232,2381.0,326.71345252012264,0.5664335664335665,0.7074235807860262,0.6291262135922331,-0.07220000000000028,42.323188906176334
