index,result,odds_home,odds_draw,odds_away,points_home,points_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,shots_given_home,shots_given_away,shots_conceded_home,shots_conceded_away,corners_difference_home,corners_difference_away
2203.0,home win,4.2,3.5,1.9,1,13,4,8,11,3,57,45,55,63,7,-5
2204.0,draw,2.5,3.0,3.1,7,9,6,4,9,3,57,54,65,53,-11,4
2205.0,home win,2.2,3.4,3.3,4,7,5,12,9,10,51,64,69,58,-4,-1
2206.0,home win,2.4,3.3,3.0,4,5,6,6,9,10,42,75,88,59,-16,-4
2207.0,home win,2.3,3.0,3.5,8,10,5,8,5,6,56,50,38,42,12,-10
2208.0,draw,1.95,3.6,3.8,2,4,5,9,9,12,52,61,80,65,10,-14
2209.0,away win,3.5,3.4,2.05,4,9,5,9,10,5,50,81,73,38,-11,25
2210.0,home win,1.36,4.75,9.0,9,7,7,9,4,9,59,50,59,87,-4,-14
2211.0,home win,1.8,3.5,4.75,5,5,4,5,6,9,40,53,67,65,-5,-5
2212.0,draw,4.75,4.2,1.65,2,13,9,15,13,6,71,77,67,50,-13,15
2213.0,home win,1.66,4.0,5.0,12,7,10,6,3,8,85,62,41,68,17,-3
2214.0,home win,1.6,4.0,5.5,10,4,8,6,5,9,55,63,37,55,-5,-2
2215.0,away win,2.5,3.25,2.8,3,7,6,12,9,10,58,65,57,65,-3,-8
2216.0,draw,2.2,3.5,3.25,5,5,7,7,11,8,70,67,62,57,-3,3
2217.0,home win,1.5,4.75,5.5,10,3,6,7,5,10,46,51,74,83,-6,18
2218.0,draw,3.2,2.9,2.55,4,8,4,4,9,4,46,51,74,41,-10,11
2219.0,draw,5.25,4.2,1.6,7,12,4,12,4,6,49,81,44,46,4,13
2220.0,draw,2.1,3.2,3.75,4,5,5,5,10,7,51,44,51,67,1,-1
2221.0,home win,1.22,6.5,13.0,11,6,12,6,5,7,75,64,48,57,8,-1
2222.0,home win,2.0,3.75,3.5,7,3,9,4,10,7,53,54,84,63,-13,-4
2223.0,away win,3.2,3.1,2.4,5,9,7,8,8,4,64,57,44,66,4,-5
2224.0,draw,2.05,3.75,3.4,4,3,7,8,9,11,63,69,58,63,7,0
2225.0,away win,3.0,3.3,2.4,4,10,7,6,11,4,60,58,72,62,-4,4
2226.0,home win,3.1,3.4,2.3,6,12,4,8,5,3,45,74,41,44,-3,13
2227.0,draw,2.3,3.5,3.0,3,7,8,5,11,6,46,41,93,66,7,-2
2228.0,home win,1.45,4.33,7.0,10,12,9,10,6,6,79,55,41,40,10,-15
2229.0,home win,1.72,3.5,5.0,7,8,11,5,10,4,69,51,68,44,-6,0
2230.0,away win,7.0,5.25,1.4,2,11,4,10,11,5,49,70,56,44,-1,6
2231.0,home win,2.25,3.5,3.0,4,5,7,6,8,7,72,59,67,44,-5,-4
2232.0,home win,2.3,3.3,3.25,3,0,5,3,8,9,48,55,62,64,6,-4
2233.0,home win,1.8,3.4,5.0,12,12,9,8,2,5,56,54,67,76,-8,0
2234.0,draw,2.3,3.2,3.3,8,10,7,11,7,9,42,60,73,71,-8,-2
2235.0,away win,2.6,3.0,3.0,8,9,6,8,4,9,45,51,47,42,-7,-15
2236.0,home win,2.5,3.3,2.9,3,4,9,7,12,9,57,70,85,60,14,6
2237.0,draw,4.0,3.6,1.9,8,10,7,10,5,6,46,68,45,40,-10,9
2238.0,home win,1.33,5.25,9.0,9,5,7,6,6,6,74,72,41,56,19,12
2239.0,away win,2.5,3.3,2.9,5,7,6,10,8,10,51,68,60,67,-5,-3
2240.0,draw,1.45,4.2,7.5,9,2,7,4,8,9,46,41,50,62,-15,-11
2241.0,home win,1.33,4.5,11.0,12,5,8,5,4,7,59,51,65,58,0,3
2242.0,home win,1.2,6.5,11.0,11,5,10,11,5,10,74,56,46,75,6,14
2243.0,draw,2.37,3.25,3.0,5,8,4,9,5,8,52,63,41,66,-8,-3
2244.0,home win,4.75,3.4,1.75,0,12,2,12,8,5,55,77,69,49,-3,18
2245.0,home win,2.6,3.2,2.75,4,9,5,7,8,3,54,46,58,50,0,-4
2246.0,away win,1.45,4.5,6.5,9,4,9,4,8,7,62,49,73,49,1,-7
2247.0,home win,7.5,4.5,1.4,4,8,5,7,10,4,64,64,69,33,8,6
2248.0,draw,1.55,4.0,6.5,10,7,9,7,7,5,62,68,65,58,-3,-5
2249.0,draw,2.3,3.3,3.1,3,9,6,8,12,6,70,47,46,78,10,-7
2250.0,away win,1.36,5.0,8.5,9,3,10,3,6,5,66,44,59,41,11,-9
2251.0,away win,2.5,3.25,2.9,3,4,5,5,8,8,50,50,58,59,-3,1
2252.0,home win,2.15,3.6,3.25,8,13,6,7,5,1,60,82,53,37,4,11
2253.0,home win,3.8,3.3,2.05,9,12,8,7,6,4,48,55,83,66,-9,3
2254.0,home win,1.95,3.8,3.6,5,7,9,5,8,8,52,62,84,66,4,4
2255.0,home win,2.05,3.6,3.5,4,4,3,6,6,11,50,77,43,41,-4,8
2256.0,home win,1.8,3.6,4.75,8,3,7,3,4,6,45,58,52,59,-1,-5
2257.0,away win,3.5,3.4,2.1,7,6,5,7,3,8,58,58,65,71,-9,2
2258.0,home win,1.7,4.0,4.75,8,10,6,6,3,4,58,64,33,63,6,-6
2259.0,home win,2.9,3.1,2.6,5,7,5,5,7,7,56,46,53,53,-2,-6
2260.0,home win,2.0,3.5,3.8,7,8,5,5,7,4,46,63,57,47,-5,19
2261.0,draw,2.1,3.6,3.4,12,6,7,8,5,9,57,57,56,58,8,9
2262.0,home win,1.53,4.33,6.0,10,8,5,8,3,4,69,52,42,47,-3,-2
2263.0,home win,1.55,4.33,5.75,1,6,4,5,11,7,72,65,45,61,4,1
2264.0,away win,2.15,3.6,3.2,3,7,2,11,6,7,48,50,63,87,0,-5
2265.0,away win,2.4,3.5,2.87,5,9,5,9,4,5,44,50,42,80,-8,-13
2266.0,home win,3.0,3.6,2.3,7,8,5,7,5,4,45,69,65,45,-11,10
2267.0,home win,1.4,5.0,7.5,9,2,13,4,8,8,56,61,80,58,-3,4
2268.0,away win,4.2,3.8,1.8,4,8,4,6,12,5,67,56,66,46,8,-3
2269.0,home win,1.6,4.33,5.0,10,7,7,3,5,4,69,61,70,42,-10,0
2270.0,home win,2.25,3.5,3.1,2,3,4,3,9,7,57,48,62,52,-3,3
2271.0,draw,1.45,4.75,7.0,8,4,6,3,5,11,56,75,44,60,18,7
2272.0,home win,2.3,3.6,3.0,9,9,9,7,4,5,63,61,77,54,-8,-5
2273.0,draw,1.61,4.2,5.25,7,10,6,7,4,5,55,63,52,60,-1,-4
2274.0,home win,2.5,3.75,2.62,5,4,6,4,9,5,68,50,68,48,-7,-5
2275.0,draw,3.75,3.75,1.95,10,10,12,6,5,6,50,57,78,57,-7,7
2276.0,home win,1.85,3.4,4.33,4,7,6,5,8,6,57,39,57,52,10,-2
2277.0,away win,8.0,5.25,1.36,10,9,6,13,4,8,57,43,54,84,-7,-5
2278.0,draw,3.6,4.0,1.9,6,12,2,7,4,3,48,72,50,47,-5,-1
2279.0,away win,1.57,4.75,4.75,7,4,7,4,6,9,62,77,59,43,3,12
2280.0,home win,5.25,3.8,1.65,7,10,5,7,5,4,43,67,50,53,5,-6
2281.0,away win,4.75,4.2,1.65,6,4,6,4,6,8,57,60,46,63,12,-7
2282.0,draw,1.66,3.75,5.5,9,9,13,6,7,5,48,63,80,52,-5,-2
2284.0,away win,2.0,3.2,4.2,4,4,4,6,5,19,53,52,52,79,0,-11
2285.0,draw,1.6,3.8,6.5,8,0,7,3,6,12,60,46,71,70,-9,-10
2286.0,home win,2.15,3.2,3.6,4,10,4,12,8,5,61,48,63,81,1,-10
2287.0,away win,3.2,3.3,2.3,11,7,9,8,2,5,58,54,69,56,-4,4
2288.0,away win,1.66,3.75,5.5,7,9,5,4,7,4,63,64,48,53,10,-3
2289.0,home win,1.44,4.33,8.0,8,5,7,5,8,6,66,62,64,48,2,6
2290.0,away win,3.6,3.6,1.95,1,7,7,5,14,5,57,46,65,51,-3,-1
2291.0,home win,2.55,3.4,2.62,7,6,8,10,6,10,58,64,83,72,-2,-11
2292.0,draw,2.5,3.2,2.9,7,7,6,5,12,5,53,57,73,52,-10,-3
2293.0,draw,1.2,6.5,13.0,6,9,7,5,9,5,65,65,61,60,-4,-7
2294.0,home win,3.1,3.4,2.25,5,10,6,12,8,5,46,50,54,78,12,-4
2295.0,draw,2.6,3.0,2.9,4,7,5,5,7,5,59,51,41,47,2,0
2296.0,draw,2.45,3.2,3.0,7,10,5,8,6,3,64,56,62,63,-3,2
2298.0,away win,4.75,3.4,1.8,4,8,4,5,5,6,52,57,53,58,8,0
2299.0,home win,1.25,6.0,10.0,7,7,5,6,5,5,61,69,58,56,-4,14
2300.0,draw,1.53,4.2,6.0,10,7,6,7,4,8,50,49,48,53,-4,12
2301.0,home win,2.3,3.1,3.4,7,10,5,6,5,4,41,63,39,58,0,-3
2302.0,draw,10.0,5.0,1.33,7,7,4,9,10,7,43,58,70,55,-10,4
2303.0,draw,1.72,3.4,5.75,5,7,5,4,6,5,53,60,34,53,-2,-3
2304.0,home win,2.0,3.5,3.75,10,10,10,6,6,5,67,61,83,69,5,-4
2305.0,home win,1.95,3.3,4.33,6,3,7,4,9,6,55,52,66,51,2,15
2307.0,home win,1.4,4.0,10.0,8,5,5,4,6,5,50,56,55,51,-9,-2
2308.0,away win,2.05,3.3,4.0,10,1,7,6,2,13,51,64,55,63,5,3
2309.0,draw,3.6,4.0,1.9,5,7,10,8,11,9,69,78,75,59,-14,-3
2311.0,home win,1.22,6.5,12.0,5,10,7,8,9,5,71,71,54,78,-1,6
2312.0,away win,2.45,3.1,3.2,0,6,2,10,8,10,62,64,61,68,11,-16
2313.0,home win,3.8,3.2,2.1,7,11,5,8,6,5,56,46,56,50,1,-10
2314.0,home win,1.44,4.75,7.0,8,10,11,8,7,3,58,51,56,64,13,-2
2315.0,away win,2.0,3.3,4.0,2,7,5,4,8,5,48,55,46,58,-5,8
2316.0,away win,4.2,3.2,2.0,8,11,5,7,5,2,48,62,59,41,-12,5
2317.0,away win,1.83,3.6,4.33,5,4,6,9,9,9,37,65,64,62,-6,-2
2318.0,draw,2.15,3.1,3.75,7,8,5,5,7,8,66,49,76,59,-2,-2
2319.0,draw,2.2,3.1,3.6,9,3,9,4,9,7,60,55,71,35,8,2
2320.0,draw,2.25,3.3,3.25,6,7,4,8,8,9,47,50,61,74,-11,0
2321.0,home win,1.61,4.0,5.5,6,5,12,4,10,7,61,68,74,77,-20,4
2322.0,draw,2.3,3.4,3.1,7,2,8,6,7,9,73,55,89,42,10,2
2323.0,draw,1.4,4.33,9.5,10,5,7,5,6,8,47,38,53,69,-8,-8
2324.0,home win,10.0,5.5,1.3,7,8,10,14,7,9,69,62,47,54,5,9
2326.0,away win,3.0,3.25,2.45,7,7,4,4,6,5,43,51,58,62,2,-2
2327.0,draw,1.61,4.0,5.5,7,0,7,2,7,9,50,61,71,50,-2,14
2328.0,home win,1.61,3.75,6.0,8,8,4,4,3,3,50,45,38,68,3,-13
2329.0,away win,2.62,3.8,2.45,13,8,7,9,1,8,70,90,37,43,7,5
2330.0,draw,2.25,3.3,3.3,5,10,4,11,7,5,56,62,86,50,2,4
2331.0,home win,1.95,3.6,3.8,5,7,6,6,9,5,48,69,77,90,-9,7
2332.0,home win,1.3,5.75,9.0,7,8,12,12,9,8,64,71,48,64,13,-22
2333.0,draw,2.87,3.0,2.7,1,11,2,6,8,1,65,54,48,34,12,3
2334.0,away win,6.5,3.6,1.61,4,10,4,5,8,4,57,50,57,42,-4,4
2335.0,draw,1.9,3.3,4.5,5,6,6,7,8,6,54,53,65,28,4,7
2336.0,home win,1.2,7.0,13.0,11,7,10,4,6,3,88,54,43,51,6,-6
2337.0,home win,3.5,3.3,2.15,2,10,4,5,7,2,58,70,49,35,0,11
2338.0,draw,1.85,3.5,4.2,5,4,3,3,6,9,30,51,78,57,-16,1
2339.0,home win,1.6,4.0,5.5,10,5,7,2,4,4,50,36,70,68,-1,-16
2340.0,home win,1.83,3.8,4.1,7,8,9,8,6,8,70,52,58,80,-18,-11
2341.0,away win,2.2,3.2,3.5,9,5,6,8,2,10,52,48,30,71,9,3
2342.0,away win,4.33,3.4,1.85,7,10,10,14,8,9,65,61,31,48,7,9
2343.0,home win,2.4,3.1,3.2,10,2,8,3,2,8,54,59,47,53,-4,3
2344.0,draw,2.4,3.3,3.0,10,11,6,9,4,5,58,86,45,40,2,10
2345.0,away win,1.95,3.3,4.2,5,3,4,3,8,7,54,51,59,79,-5,10
2346.0,home win,2.25,3.3,3.25,5,6,6,3,7,4,58,37,40,71,8,-16
2347.0,home win,2.2,3.2,3.5,2,1,1,2,7,9,32,50,73,59,-11,-7
2348.0,draw,2.15,3.5,3.4,7,4,7,3,7,5,70,54,98,53,-3,0
2349.0,home win,1.85,3.5,4.5,7,12,5,9,5,3,65,59,39,61,13,1
2350.0,draw,2.0,3.6,3.7,8,7,7,8,8,7,59,53,77,37,4,9
2351.0,away win,2.0,3.5,3.8,2,5,3,6,8,7,64,64,58,93,-7,-11
2352.0,home win,1.28,5.75,10.0,11,13,8,9,4,1,78,53,38,51,11,1
2353.0,home win,1.5,4.33,6.5,8,4,9,3,9,7,49,33,74,73,5,-6
2354.0,home win,3.0,3.3,2.4,4,10,4,13,6,5,66,64,51,53,4,-18
2355.0,home win,2.45,3.25,3.0,1,4,2,4,10,10,43,65,58,58,-10,-6
2356.0,home win,2.7,3.0,2.87,3,8,2,5,6,2,29,62,69,34,-19,7
2357.0,draw,5.5,3.5,1.72,5,8,4,5,6,4,51,59,73,49,10,5
2358.0,away win,1.9,3.4,4.33,9,6,10,9,6,9,52,67,70,37,-6,12
2359.0,home win,1.5,4.2,7.0,10,7,11,7,7,7,51,75,52,32,-5,20
2360.0,home win,2.4,3.0,3.3,10,6,8,4,5,5,47,67,53,59,-1,2
2361.0,away win,6.0,4.5,1.5,8,12,7,13,5,5,55,58,42,53,14,-7
2362.0,draw,1.57,3.75,6.0,6,8,2,9,2,10,61,51,48,72,6,-1
2363.0,home win,1.85,3.1,5.25,8,2,10,3,9,8,65,70,38,50,15,1
2364.0,home win,6.5,4.0,1.53,4,13,4,10,8,4,40,78,60,36,-9,8
2365.0,home win,2.9,3.0,2.62,3,5,3,2,8,5,38,40,69,56,-1,-9
2366.0,home win,1.75,3.9,4.33,9,6,11,6,6,8,56,54,68,66,-8,-4
2367.0,away win,3.0,3.3,2.37,4,9,4,12,9,5,61,70,53,52,-6,-10
2368.0,draw,1.66,3.4,6.5,5,6,3,4,3,4,53,41,45,66,2,9
2369.0,home win,1.33,5.5,9.0,6,5,6,6,10,8,72,57,45,103,15,-16
2370.0,home win,1.5,4.2,6.5,9,6,10,5,5,7,73,43,60,64,-12,1
2371.0,home win,1.8,3.4,4.75,2,6,3,5,7,8,67,35,47,62,0,-7
2372.0,home win,2.4,3.1,3.2,6,8,4,6,4,6,39,49,68,44,6,9
2373.0,home win,1.7,3.5,5.75,7,5,3,4,1,4,64,61,45,44,4,-1
2374.0,away win,3.0,3.25,2.45,5,9,2,12,5,7,50,60,55,68,-5,1
2375.0,home win,2.45,3.2,3.0,10,5,7,6,5,10,40,59,58,72,-8,-12
2376.0,away win,2.1,3.5,3.5,5,1,4,2,6,9,61,72,97,53,-21,3
2377.0,home win,1.72,3.3,6.0,6,10,6,11,10,8,72,58,50,38,19,13
2378.0,home win,2.87,3.1,2.62,5,9,3,8,5,6,59,53,54,70,11,-2
2379.0,draw,6.0,3.5,1.65,6,9,6,5,9,1,50,53,70,48,1,-6
2380.0,home win,1.12,9.5,17.0,12,9,11,6,3,2,50,40,49,63,-4,3
2381.0,away win,1.5,4.5,6.5,9,4,10,4,6,7,59,55,60,93,3,-23
2382.0,draw,2.8,3.4,2.5,8,9,8,8,8,9,42,78,78,52,-7,21
2383.0,home win,1.9,3.25,4.5,2,4,2,2,6,6,57,69,48,50,-2,8
2384.0,home win,2.0,3.5,3.75,4,4,6,2,11,6,64,53,73,44,-9,1
2385.0,home win,1.25,6.0,12.0,10,4,7,3,3,6,66,63,33,43,5,-1
2386.0,home win,2.62,3.5,2.5,7,9,6,12,8,6,44,74,39,65,7,-7
2387.0,draw,2.45,3.0,3.1,6,7,3,6,5,6,37,68,57,49,-1,11
2388.0,home win,1.9,3.3,4.33,7,10,7,6,8,5,53,44,46,62,3,-5
2389.0,away win,2.7,3.3,2.62,3,8,1,6,8,6,71,44,43,70,13,-1
2390.0,home win,9.0,5.75,1.3,7,15,5,16,5,2,51,60,93,49,-24,-2
2391.0,draw,2.3,3.2,3.3,10,7,7,4,7,2,81,49,51,50,18,-6
2392.0,draw,1.25,6.5,9.0,10,4,11,5,3,11,81,58,29,74,13,-17
2393.0,home win,2.0,3.3,4.0,8,7,6,5,6,5,40,39,75,56,-3,-2
2394.0,draw,1.83,3.6,4.5,9,4,12,4,6,5,72,55,82,53,-11,-6
2395.0,home win,2.1,2.87,4.5,8,7,8,7,6,7,76,56,45,58,11,6
2396.0,away win,2.5,3.1,3.0,3,9,2,7,7,6,57,43,45,48,4,1
2397.0,away win,2.25,3.1,3.5,3,7,2,5,10,7,61,58,56,41,-5,10
2398.0,away win,3.1,3.2,2.45,9,6,6,8,7,8,48,55,61,68,-1,5
2399.0,draw,1.8,3.4,5.0,9,3,8,3,6,11,59,58,52,52,13,2
2400.0,home win,2.4,3.0,3.4,4,8,7,7,11,6,56,43,72,73,-1,-6
2401.0,home win,1.61,3.7,6.0,8,6,7,6,7,9,45,42,69,55,-1,-7
2402.0,away win,5.25,4.33,1.6,7,8,5,9,8,3,58,88,50,38,7,16
2403.0,home win,1.2,7.5,13.0,12,3,15,2,4,6,61,60,47,47,-2,5
2404.0,home win,3.6,3.25,2.15,7,7,5,7,6,5,48,66,57,83,5,-9
2405.0,home win,1.66,3.75,5.5,5,9,4,7,4,5,53,50,54,84,-4,-21
2406.0,home win,1.45,4.0,8.5,7,3,5,2,3,8,56,68,47,45,-7,12
2407.0,draw,1.95,3.3,4.33,12,10,8,11,4,7,44,77,44,46,-2,11
2408.0,away win,3.6,3.4,2.1,5,8,4,5,6,6,60,71,79,60,-26,14
2409.0,home win,1.75,3.75,4.5,6,7,6,6,6,7,49,44,82,68,-24,4
2410.0,away win,7.0,4.75,1.44,4,12,3,17,10,5,39,61,54,45,-7,1
2411.0,home win,2.4,3.4,2.9,4,8,4,7,7,6,66,46,81,72,-21,5
2412.0,draw,5.0,3.1,1.9,6,9,4,8,7,4,47,65,50,52,-6,-1
2413.0,home win,1.36,5.5,7.5,10,10,13,8,3,5,84,64,45,45,14,22
2414.0,draw,2.87,2.9,2.8,3,10,3,6,9,3,67,45,54,42,3,-3
2415.0,away win,2.6,3.0,3.0,8,8,9,6,6,4,65,70,44,49,8,6
2416.0,away win,1.85,3.5,4.5,6,7,4,9,11,9,64,60,48,68,2,-5
2417.0,away win,1.8,3.8,4.33,7,0,7,2,6,10,72,53,72,51,-7,3
2418.0,away win,4.0,3.5,1.9,7,11,7,7,9,3,45,65,78,63,-4,11
2419.0,draw,1.75,3.6,5.0,3,6,5,6,9,9,50,43,54,63,-5,-1
2420.0,away win,6.5,4.33,1.5,7,10,9,12,9,2,55,85,72,48,-9,11
2421.0,home win,1.72,3.75,5.0,7,6,6,4,7,10,57,77,51,46,12,8
2422.0,away win,2.62,3.3,2.7,4,7,6,5,9,5,53,79,68,72,7,-11
2423.0,home win,2.4,3.4,2.9,7,4,7,7,7,9,44,76,82,65,2,3
2424.0,home win,1.57,4.0,6.0,11,4,7,4,3,10,50,41,58,60,-1,-14
2425.0,home win,1.7,3.4,6.0,10,4,7,4,4,8,57,50,52,58,3,-7
2426.0,away win,2.15,3.1,3.6,4,8,4,10,9,7,55,68,54,44,-1,7
2427.0,home win,1.66,3.8,5.5,8,9,5,8,4,6,51,50,41,77,-2,-19
2428.0,away win,2.75,3.3,2.6,9,12,8,15,4,6,67,57,50,38,7,10
2429.0,draw,3.6,3.3,2.15,1,6,4,6,10,5,81,75,66,54,0,11
2430.0,home win,1.2,7.0,13.0,13,1,14,5,2,13,84,53,51,61,6,-5
2431.0,home win,2.2,3.1,3.5,1,7,3,9,10,7,45,51,60,65,-10,-3
2432.0,away win,3.2,3.75,2.15,9,10,8,8,9,5,50,55,76,85,-15,9
2433.0,home win,1.14,8.5,17.0,12,4,13,7,6,10,61,60,50,74,6,7
2434.0,away win,2.8,2.9,2.87,6,11,5,9,12,2,74,55,53,33,7,2
2435.0,home win,2.3,3.2,3.3,10,13,7,9,5,2,82,62,75,51,-10,4
2436.0,draw,3.2,3.2,2.37,4,7,4,9,9,8,44,63,63,52,-10,10
2437.0,home win,2.37,3.1,3.3,1,4,3,5,11,8,40,54,67,54,-16,7
2438.0,draw,3.4,3.3,2.2,8,11,11,6,8,3,61,51,54,57,3,-3
2439.0,draw,2.4,3.0,3.2,6,4,8,6,9,8,45,50,69,54,-10,-13
2440.0,away win,2.0,3.6,3.8,4,6,5,8,7,12,48,54,57,69,-7,-7
2441.0,draw,5.25,4.2,1.61,8,12,8,13,6,7,62,68,43,50,9,7
2442.0,draw,1.66,3.75,5.5,10,3,8,3,5,12,63,55,49,50,7,-3
2443.0,home win,1.4,4.33,10.0,6,8,5,10,4,7,84,59,66,56,9,1
2444.0,home win,1.66,3.6,6.0,11,5,7,3,1,4,53,39,29,61,8,-10
2445.0,draw,1.7,3.8,5.0,4,3,6,7,9,13,45,58,58,87,4,1
2446.0,draw,2.6,3.25,2.8,1,10,5,8,12,6,47,81,72,65,-10,-5
2447.0,away win,1.66,4.0,5.0,11,2,6,3,3,8,54,95,57,59,6,10
2448.0,draw,3.8,3.8,1.9,12,13,11,11,6,2,55,80,92,52,0,3
2449.0,draw,1.72,4.2,4.33,13,13,14,12,6,3,68,77,60,48,3,-1
2450.0,home win,2.1,3.25,3.8,1,4,1,5,11,7,56,61,46,61,0,-4
2451.0,away win,5.0,4.0,1.66,4,10,9,6,12,4,52,67,93,52,-3,15
2452.0,home win,1.12,9.0,21.0,11,7,10,7,5,6,67,44,71,53,-1,-4
2453.0,home win,2.2,3.25,3.5,4,11,5,8,9,1,93,51,71,33,0,9
2454.0,draw,3.5,3.4,2.15,2,10,0,10,6,6,37,53,54,98,-7,-1
2455.0,home win,2.1,3.1,3.9,5,2,6,6,7,12,41,50,57,71,-17,-8
2456.0,away win,2.8,3.4,2.5,5,6,6,8,7,7,55,72,64,47,-4,11
2457.0,away win,3.8,3.3,2.1,10,8,10,6,8,3,78,89,59,70,-2,13
2458.0,home win,2.62,3.4,2.62,6,5,7,8,12,10,58,57,78,57,-8,4
2459.0,draw,1.33,5.25,8.0,11,10,8,8,3,5,84,59,43,46,3,4
2460.0,draw,2.7,2.87,3.0,3,7,1,7,4,6,44,46,45,55,-7,-17
2461.0,draw,1.61,3.75,6.0,10,8,6,6,3,4,70,44,42,58,18,-6
2462.0,home win,1.61,3.9,5.5,8,4,9,4,7,7,46,63,99,48,-5,0
2463.0,away win,4.2,3.6,1.85,10,9,8,5,2,2,44,86,40,40,8,4
2464.0,home win,1.25,5.75,12.0,8,9,5,9,3,11,79,63,75,67,4,1
2465.0,draw,6.5,4.75,1.45,2,11,5,12,11,5,49,64,64,67,3,-8
2466.0,home win,1.95,3.4,4.2,4,1,5,6,8,13,60,55,70,84,-1,-3
2467.0,away win,1.85,3.9,3.9,8,7,11,5,9,6,74,82,60,73,2,-6
2468.0,draw,2.6,3.25,2.8,4,10,5,10,10,8,35,75,54,57,-2,0
2469.0,draw,2.05,3.4,3.75,5,4,8,9,9,11,63,70,60,63,3,5
2470.0,away win,3.0,2.87,2.7,8,9,8,7,6,4,49,48,58,44,-12,11
2471.0,away win,2.05,3.4,3.75,6,2,8,4,12,11,56,34,70,46,4,1
2472.0,home win,1.6,4.33,5.25,9,8,6,6,1,4,84,75,47,41,6,30
2473.0,draw,1.8,3.4,5.0,5,4,9,3,10,5,66,51,77,53,-4,-10
2474.0,home win,5.25,3.3,1.8,4,10,4,6,6,3,55,79,50,72,-7,-2
2475.0,home win,3.75,3.4,2.05,1,11,5,9,12,5,58,46,78,84,-5,-3
2476.0,home win,2.5,3.4,2.8,8,8,9,11,8,8,60,73,54,56,2,8
2477.0,away win,1.65,3.8,5.75,10,2,6,6,4,12,81,51,72,67,-17,2
2478.0,draw,1.95,3.25,4.5,6,3,5,6,4,9,44,72,55,53,-10,14
2479.0,home win,1.16,7.5,17.0,9,6,13,5,7,7,65,58,58,70,-3,4
2480.0,home win,1.66,4.0,4.75,3,6,5,8,8,9,73,69,70,71,3,4
2481.0,draw,2.5,2.9,3.25,5,4,6,4,9,5,55,52,74,54,3,2
2482.0,home win,5.0,4.33,1.61,8,9,8,9,8,5,41,58,73,54,0,0
2483.0,away win,2.8,3.25,2.55,5,10,4,6,9,4,40,78,54,75,-5,-15
2484.0,home win,1.36,4.75,9.5,5,6,6,5,6,6,67,55,46,74,29,-2
2485.0,draw,1.44,4.0,9.0,10,8,6,8,4,8,74,49,68,50,-5,-9
2486.0,draw,2.0,3.4,3.8,3,7,7,5,10,2,66,54,66,47,-7,-6
2487.0,home win,2.05,3.3,3.8,9,8,6,10,4,7,43,59,45,45,12,7
2488.0,home win,1.45,4.33,7.5,5,4,7,8,10,11,65,55,60,71,2,-11
2489.0,away win,7.5,4.5,1.44,4,9,3,6,5,2,47,79,61,49,-10,2
2490.0,home win,2.7,3.1,2.8,3,6,2,7,8,8,50,58,81,67,-3,4
2491.0,home win,1.8,3.5,4.75,11,10,6,6,1,4,72,70,44,55,3,1
2492.0,away win,2.25,3.25,3.4,4,3,6,3,9,6,54,47,60,57,-11,-9
2493.0,home win,1.8,3.6,4.5,8,4,6,5,6,7,39,75,70,56,6,-6
2494.0,home win,2.9,3.1,2.6,6,7,5,10,6,10,44,63,55,64,-8,3
2495.0,draw,2.5,3.4,2.8,8,5,5,7,1,6,53,57,59,44,-4,3
2496.0,away win,2.55,2.8,3.3,5,9,3,6,3,4,55,44,53,47,3,11
2497.0,draw,1.36,5.0,8.5,7,5,7,5,5,8,66,47,44,52,22,2
2498.0,home win,1.75,4.0,4.33,12,5,8,6,5,7,66,78,69,63,-23,7
